book_id,title,authors,goodreads_average_rating,goodreads_ratings_count,original_publication_year,language_code,borrow_count,avg_user_rating,to_read_count,popularity_level
11279,Summer of Night,Dan Simmons,4.0,13014,1991.0,en-US,0,0.0,0,faible
11286,Carrion Comfort,Dan Simmons,3.89,13285,1989.0,eng,0,0.0,0,faible
11289,"The Rise of Endymion (Hyperion Cantos, #4)",Dan Simmons,4.16,30135,1997.0,eng,0,0.0,0,faible
11297,Norwegian Wood,"Haruki Murakami, Jay Rubin",4.02,183988,1987.0,eng,0,0.0,0,faible
11298,"A Wild Sheep Chase (The Rat, #3)","Haruki Murakami, Alfred Birnbaum",3.94,55262,1982.0,eng,0,0.0,0,faible
11299,After the Quake,"Haruki Murakami, Jay Rubin",3.78,22682,2000.0,eng,0,0.0,0,faible
11301,Horton Hatches the Egg,Dr. Seuss,4.14,29676,1940.0,eng,0,0.0,0,faible
11306,The Dark Is Rising Sequence  (The Dark Is Rising #1-5),Susan Cooper,4.29,11988,1984.0,eng,0,0.0,0,faible
11312,"Over Sea, Under Stone (The Dark Is Rising, #1)",Susan Cooper,3.85,34020,1965.0,,0,0.0,0,faible
11313,"Silver on the Tree (The Dark is Rising, #5)",Susan Cooper,4.16,25818,1977.0,eng,0,0.0,0,faible
11318,Trouble Is My Business,Raymond Chandler,4.05,9020,,eng,0,0.0,0,faible
11324,Under the Net,Iris Murdoch,3.76,9506,1954.0,eng,0,0.0,0,faible
11334,Song of Solomon,Toni Morrison,4.01,59756,1977.0,eng,0,0.0,0,faible
11337,The Bluest Eye,Toni Morrison,3.99,109944,1970.0,eng,0,0.0,0,faible
11339,100 Love Sonnets,"Pablo Neruda, Stephen Tapscott",4.4,11425,1959.0,eng,0,0.0,0,faible
11346,Sula,Toni Morrison,3.86,37196,1973.0,en-US,0,0.0,0,faible
11359,Tar Baby,Toni Morrison,3.91,13951,1981.0,en-CA,0,0.0,0,faible
11366,The Guns of August,"Barbara W. Tuchman, Robert K. Massie",4.18,35147,1962.0,eng,0,0.0,0,faible
11376,Main Street,Sinclair Lewis,3.75,19040,1920.0,eng,0,0.0,0,faible
11413,Captivating: Unveiling the Mystery of a Woman's Soul,"John Eldredge, Stasi Eldredge",3.93,30395,2004.0,en-US,0,0.0,0,faible
11422,Redeeming Love,Francine Rivers,4.48,157506,1991.0,eng,0,0.0,0,faible
11429,"Ever After (Lost Love, #2)",Karen Kingsbury,4.31,9685,2006.0,en-US,0,0.0,0,faible
11430,"Return (Redemption, #3)","Karen Kingsbury, Gary Smalley",4.44,11737,2003.0,eng,0,0.0,0,faible
11432,"Reunion (Redemption, #5)","Karen Kingsbury, Gary Smalley",4.49,11105,2004.0,en-US,0,0.0,0,faible
11433,"Redemption (Redemption, #1)","Karen Kingsbury, Gary Smalley",4.36,22101,2002.0,eng,0,0.0,0,faible
11436,"Rejoice (Redemption, #4)","Karen Kingsbury, Gary Smalley",4.45,11013,2004.0,eng,0,0.0,0,faible
11437,Where I'm Calling From: New and Selected Stories,Raymond Carver,4.42,16617,1988.0,en-US,0,0.0,0,faible
11438,What We Talk About When We Talk About Love,Raymond Carver,4.22,29807,1981.0,eng,0,0.0,0,faible
11446,"Will You Please Be Quiet, Please?",Raymond Carver,4.29,8568,1976.0,eng,0,0.0,0,faible
11449,Cathedral,Raymond Carver,4.3,18378,1983.0,eng,0,0.0,0,faible
11466,This Boy's Life,Tobias Wolff,3.98,19981,1989.0,eng,0,0.0,0,faible
11472,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,4.3,18716,1998.0,en-US,0,0.0,0,faible
11486,The Color Purple,Alice Walker,4.17,376766,1982.0,eng,0,0.0,0,faible
11507,My Name Is Asher Lev,Chaim Potok,4.19,29273,1972.0,eng,0,0.0,0,faible
11525,"1,000 Places to See Before You Die",Patricia Schultz,3.83,33025,2003.0,,0,0.0,0,faible
11553,Boy's Life,Robert McCammon,4.32,15752,1991.0,eng,0,0.0,0,faible
11557,Swan Song,Robert McCammon,4.28,38018,1987.0,eng,0,0.0,0,faible
11563,Danse Macabre,Stephen King,3.62,18700,1981.0,eng,0,0.0,0,faible
11564,The Girl Who Loved Tom Gordon,Stephen King,3.56,95768,1999.0,,0,0.0,0,faible
11566,The Green Mile,Stephen King,4.42,173950,1996.0,eng,0,0.0,0,faible
11570,Dreamcatcher,"Stephen King, William Olivier Desmond",3.59,115855,2001.0,fre,0,0.0,0,faible
11573,The Dead Zone,Stephen King,3.9,132723,1979.0,en-US,0,0.0,0,faible
11574,The Body,"Stephen King, Robin A.H. Waterfield",4.26,23127,1982.0,eng,0,0.0,0,faible
11580,Creepshow,"Stephen King, Bernie Wrightson, Michele Wrightson",4.06,27690,1982.0,en-US,0,0.0,0,faible
11588,The Shining (The Shining #1),Stephen King,4.17,791850,1977.0,eng,0,0.0,0,faible
11590,'Salem's Lot,Stephen King,3.99,228680,1975.0,en-GB,0,0.0,0,faible
11597,The Dark Half,Stephen King,3.74,94624,1989.0,eng,0,0.0,0,faible
11602,Hearts in Atlantis,Stephen King,3.8,65063,1999.0,eng,0,0.0,0,faible
11605,Riding the Bullet,"Stephen King, Josh Hamilton",3.6,9809,2000.0,eng,0,0.0,0,faible
11607,The Running Man,"Richard Bachman, Stephen King",3.8,62268,1982.0,eng,0,0.0,0,faible
11623,The Unabridged Journals of Sylvia Plath,"Sylvia Plath, Karen V. Kukil",4.29,12419,1982.0,eng,0,0.0,0,faible
11650,"American Pastoral (The American Trilogy, #1)",Philip Roth,3.91,38017,1997.0,eng,0,0.0,0,faible
11666,Rabbit at Rest (Rabbit Angstrom #4),John Updike,3.96,12221,1990.0,eng,0,0.0,0,faible
11686,The Stories of John Cheever,John Cheever,4.27,11156,1978.0,eng,0,0.0,0,faible
11690,Istanbul: Memories and the City,Orhan Pamuk,3.77,9919,2003.0,eng,0,0.0,0,faible
11691,Snow,"Orhan Pamuk, Maureen Freely",3.55,27132,2002.0,eng,0,0.0,0,faible
11711,Vernon God Little,D.B.C. Pierre,3.58,22284,2003.0,eng,0,0.0,0,faible
11713,The English Patient,Michael Ondaatje,3.88,83741,1992.0,,0,0.0,0,faible
11734,"The Human Stain (The American Trilogy, #3)",Philip Roth,3.84,21724,2000.0,eng,0,0.0,0,faible
11741,Housekeeping,Marilynne Robinson,3.82,28416,1980.0,en-US,0,0.0,0,faible
11761,Underworld,Don DeLillo,3.92,19152,1997.0,eng,0,0.0,0,faible
11762,White Noise,Don DeLillo,3.86,55678,1985.0,eng,0,0.0,0,faible
11768,The Hotel New Hampshire,John Irving,3.89,46220,1981.0,eng,0,0.0,0,faible
11824,The Whipping Boy,"Sid Fleischman, Peter Sís",3.54,18090,1986.0,eng,0,0.0,0,faible
11831,"Dicey's Song (Tillerman Cycle, #2)",Cynthia Voigt,3.94,14926,1982.0,eng,0,0.0,0,faible
11899,The Hours,Michael Cunningham,3.91,97462,1998.0,en-US,0,0.0,0,faible
11901,"The Witching Hour (Lives of the Mayfair Witches, #1)",Anne Rice,4.1,79824,1990.0,eng,0,0.0,0,faible
11908,The Adventures of Augie March,"Saul Bellow, Christopher Hitchens",3.84,12830,1953.0,,0,0.0,0,faible
11915,"Broken (Women of the Otherworld, #6)",Kelley Armstrong,4.19,24319,2006.0,eng,0,0.0,0,faible
11918,"Bitten (Women of the Otherworld, #1)",Kelley Armstrong,4.06,71988,2001.0,eng,0,0.0,0,faible
11919,"Haunted (Women of the Otherworld, #5)",Kelley Armstrong,4.08,19974,2005.0,eng,0,0.0,0,faible
11922,"Stolen (Women of the Otherworld, #2)",Kelley Armstrong,4.16,34373,2002.0,eng,0,0.0,0,faible
11987,The Myth of Sisyphus and Other Essays,"Albert Camus, Justin O'Brien",4.18,30221,1942.0,eng,0,0.0,0,faible
11989,The Plague,"Albert Camus, Stuart Gilbert",3.97,95803,1947.0,en-US,0,0.0,0,faible
11991,The Fall,"Albert Camus, Justin O'Brien",4.05,43269,1956.0,eng,0,0.0,0,faible
12007,"Use of Weapons (Culture, #3)",Iain M. Banks,4.18,26350,1990.0,en-GB,0,0.0,0,faible
12009,The Algebraist,Iain M. Banks,3.99,13210,2004.0,eng,0,0.0,0,faible
12013,"Excession (Culture, #5)",Iain M. Banks,4.19,16330,1996.0,en-US,0,0.0,0,faible
12016,"Look to Windward (Culture, #7)",Iain M. Banks,4.16,13916,2000.0,eng,0,0.0,0,faible
12017,"Inversions (Culture, #6)",Iain M. Banks,3.9,9068,1998.0,,0,0.0,0,faible
12021,The Crow Road,Iain Banks,4.07,14365,1992.0,eng,0,0.0,0,faible
12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","Terry Pratchett, Neil Gaiman",4.25,298304,1990.0,en-US,0,0.0,0,faible
12073,Philosophical Investigations,"Ludwig Wittgenstein, G.E.M. Anscombe",4.23,9403,1953.0,en-US,0,0.0,0,faible
12075,Tractatus Logico-Philosophicus,Ludwig Wittgenstein,4.06,11069,1921.0,en-US,0,0.0,0,faible
12083,Long Day's Journey Into Night,Eugene O'Neill,4.07,27215,1956.0,eng,0,0.0,0,faible
12125,"Homecoming (Tillerman Cycle, #1)",Cynthia Voigt,3.92,17023,1981.0,eng,0,0.0,0,faible
12194,Lord Jim,Joseph Conrad,3.61,19113,1900.0,eng,0,0.0,0,faible
12204,The Road Not Taken and Other Poems,Robert Frost,4.27,30193,1916.0,,0,0.0,0,faible
12220,A Streetcar Named Desire,Tennessee Williams,3.97,194493,1947.0,eng,0,0.0,0,faible
12296,The Scarlet Letter,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",3.37,509883,1850.0,eng,0,0.0,0,faible
12321,Beyond Good and Evil,"Friedrich Nietzsche, R.J. Hollingdale, Michael Tanner",4.01,37181,1886.0,eng,0,0.0,0,faible
12349,My Year of Meats,Ruth Ozeki,3.93,10297,1998.0,eng,0,0.0,0,faible
12357,Take the Cannoli,Sarah Vowell,3.86,10235,2000.0,,0,0.0,0,faible
12358,The Partly Cloudy Patriot,"Sarah Vowell, Katherine Streeter",3.9,22819,2002.0,eng,0,0.0,0,faible
12374,Independence Day,Richard Ford,3.86,11663,1995.0,eng,0,0.0,0,faible
12395,Journey to the End of the Night,"Louis-Ferdinand Céline, Ralph Manheim, William T. Vollmann",4.25,17388,1932.0,eng,0,0.0,0,faible
12448,"Look Homeward, Angel",Thomas Wolfe,3.94,9630,1929.0,eng,0,0.0,0,faible
12467,The Naked and the Dead,Norman Mailer,3.94,18912,1948.0,eng,0,0.0,0,faible
12468,The Executioner's Song,Norman Mailer,4.07,13829,1979.0,eng,0,0.0,0,faible
12497,No Country for Old Men,Cormac McCarthy,4.12,100513,2005.0,eng,0,0.0,0,faible
12499,Belly Laughs: The Naked Truth About Pregnancy and Childbirth,Jenny McCarthy,3.72,12382,2004.0,,0,0.0,0,faible
12505,The Idiot,"Fyodor Dostoyevsky, Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",4.18,74642,1868.0,eng,0,0.0,0,faible
12527,Pilgrim at Tinker Creek,Annie Dillard,4.1,14685,1974.0,eng,0,0.0,0,faible
12535,Plan B: Further Thoughts on Faith,Anne Lamott,4.05,18056,2004.0,,0,0.0,0,faible
12540,Operating Instructions: A Journal of My Son's First Year,Anne Lamott,4.18,19466,1993.0,eng,0,0.0,0,faible
12542,Grace (Eventually): Thoughts on Faith,Anne Lamott,3.98,12863,2007.0,en-US,0,0.0,0,faible
12543,Bird by Bird: Some Instructions on Writing and Life,Anne Lamott,4.22,55606,1994.0,,0,0.0,0,faible
12555,The Bonesetter's Daughter,Amy Tan,3.98,99926,2001.0,en-US,0,0.0,0,faible
12557,The Kitchen God's Wife,Amy Tan,3.98,58836,1991.0,en-US,0,0.0,0,faible
12609,"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures",Anne Fadiman,4.14,47785,1997.0,en-US,0,0.0,0,faible
12617,Manufacturing Consent: The Political Economy of the Mass Media,"Noam Chomsky, Edward S. Herman",4.22,10301,1988.0,eng,0,0.0,0,faible
12651,The Social Contract,"Jean-Jacques Rousseau, Maurice Cranston",3.75,24397,1762.0,eng,0,0.0,0,faible
12657,The Source,James A. Michener,4.3,31499,1965.0,eng,0,0.0,0,faible
12658,Hawaii,James A. Michener,4.18,59963,1959.0,en-GB,0,0.0,0,faible
12659,Texas,James A. Michener,4.06,13581,1985.0,,0,0.0,0,faible
12661,Chesapeake,James A. Michener,4.14,15408,1978.0,en-US,0,0.0,0,faible
12663,The Covenant,James A. Michener,4.17,15610,1980.0,en-GB,0,0.0,0,faible
12691,Marley and Me: Life and Love With the World's Worst Dog,John Grogan,4.12,367304,2005.0,eng,0,0.0,0,faible
12722,The Moon Is Down,John Steinbeck,3.87,12809,1942.0,eng,0,0.0,0,faible
12749,"Swann's Way (In Search of Lost Time, #1)","Marcel Proust, Simon Vance, Lydia Davis",4.14,24595,1913.0,eng,0,0.0,0,faible
12781,The Satanic Verses,Salman Rushdie,3.71,37354,1988.0,eng,0,0.0,0,faible
12786,The City of Falling Angels,John Berendt,3.52,11333,2005.0,eng,0,0.0,0,faible
12839,A Separate Reality,Carlos Castaneda,4.06,12296,1968.0,,0,0.0,0,faible
12857,The Gambler,"Fyodor Dostoyevsky, Constance Garnett, Gary Saul Morson",3.88,21358,1866.0,eng,0,0.0,0,faible
12873,Rebecca,"Daphne du Maurier, Sally Beauman",4.2,177384,1938.0,en-US,0,0.0,0,faible
12898,Death of a Salesman,Arthur Miller,3.49,132061,1949.0,eng,0,0.0,0,faible
12914,The Aeneid,"Virgil, Robert Fitzgerald",3.81,75051,-17.0,eng,0,0.0,0,faible
12923,The Castle of Otranto,Horace Walpole,3.18,12921,1764.0,eng,0,0.0,0,faible
12930,"Messenger (The Giver, #3)",Lois Lowry,3.9,79746,2004.0,eng,0,0.0,0,faible
12936,"Gathering Blue (The Giver, #2)",Lois Lowry,3.8,114917,2000.0,eng,0,0.0,0,faible
12938,King Lear,William Shakespeare,3.89,135448,1603.0,eng,0,0.0,0,faible
12948,The Turn of the Screw,Henry James,3.45,53644,1898.0,eng,0,0.0,0,faible
12957,Much Ado About Nothing,"William Shakespeare, Barbara A. Mowat, Paul Werstine, Gail Kern Paster, Robert          Jackson",4.06,175616,1598.0,eng,0,0.0,0,faible
12967,Winter's Tale,Mark Helprin,3.5,19932,1983.0,en-US,0,0.0,0,faible
12985,The Tempest,William Shakespeare,3.8,125178,1623.0,en-US,0,0.0,0,faible
12996,Othello,William Shakespeare,3.88,238875,1603.0,eng,0,0.0,0,faible
13006,Julius Caesar,"William Shakespeare, Roma Gill",3.65,119933,1599.0,eng,0,0.0,0,faible
13020,"King Henry IV, Part 1 (Wars of the Roses, #2)","William Shakespeare, David Scott Kastan",3.81,14988,1597.0,eng,0,0.0,0,faible
13023,Alice in Wonderland,"Jane Carruth, Lewis Carroll, Rene Cloke",4.03,343252,1865.0,eng,0,0.0,0,faible
13060,Nature Girl,Carl Hiaasen,3.61,17216,2006.0,eng,0,0.0,0,faible
13061,Stormy Weather,Carl Hiaasen,3.94,11452,1995.0,en-US,0,0.0,0,faible
13062,"Skin Tight (Mick Stranahan, #1)",Carl Hiaasen,3.96,13039,1989.0,en-US,0,0.0,0,faible
13063,Basket Case,Carl Hiaasen,3.81,11909,2002.0,,0,0.0,0,faible
13064,Tourist Season,Carl Hiaasen,3.95,13850,1986.0,en-US,0,0.0,0,faible
13065,"Native Tongue (Skink, #2)",Carl Hiaasen,3.94,10717,1991.0,eng,0,0.0,0,faible
13066,Sick Puppy,Carl Hiaasen,3.88,18248,2000.0,eng,0,0.0,0,faible
13067,Flush,Carl Hiaasen,3.86,20076,2005.0,en-US,0,0.0,0,faible
13068,Double Whammy,Carl Hiaasen,3.92,9622,1987.0,eng,0,0.0,0,faible
13074,Strip Tease,Carl Hiaasen,3.82,11308,1993.0,en-US,0,0.0,0,faible
13079,Skinny Dip,Carl Hiaasen,3.79,29862,2004.0,eng,0,0.0,0,faible
13083,Hoot,Carl Hiaasen,3.81,75275,2002.0,eng,0,0.0,0,faible
13103,"The Celestine Prophecy (Celestine Prophecy, #1)",James Redfield,3.6,72675,1993.0,en-US,0,0.0,0,faible
13105,"The Tenth Insight: Holding the Vision (Celestine Prophecy, #2)",James Redfield,3.61,8795,1996.0,en-CA,0,0.0,0,faible
13128,"Cross (Alex Cross, #12)",James Patterson,3.99,42476,2006.0,eng,0,0.0,0,faible
13130,Judge & Jury,"James Patterson, Andrew Gross",3.98,38516,2006.0,eng,0,0.0,0,faible
13131,"The 6th Target (Women's Murder Club, #6)","James Patterson, Maxine Paetro",4.02,41500,2007.0,en-US,0,0.0,0,faible
13132,"3rd Degree (Women's Murder Club, #3)","James Patterson, Andrew Gross",4.0,55599,2004.0,,0,0.0,0,faible
13133,The Quickie,"James Patterson, Michael Ledwidge",3.82,30608,2007.0,eng,0,0.0,0,faible
13134,You've Been Warned,"James Patterson, Howard Roughan",3.52,16311,2007.0,eng,0,0.0,0,faible
13136,"2nd Chance (Women's Murder Club, #2)","James Patterson, Andrew Gross",4.01,68834,2002.0,eng,0,0.0,0,faible
13137,"1st to Die (Women's Murder Club, #1)",James Patterson,4.05,233984,2001.0,en-US,0,0.0,0,faible
13139,"School's Out—Forever (Maximum Ride, #2)",James Patterson,4.16,90157,2006.0,en-US,0,0.0,0,faible
13140,"Jack & Jill (Alex Cross, #3)",James Patterson,3.95,51119,1996.0,eng,0,0.0,0,faible
13143,"Pop Goes the Weasel (Alex Cross, #5)",James Patterson,3.98,46820,1999.0,eng,0,0.0,0,faible
13145,"Along Came a Spider (Alex Cross, #1)",James Patterson,4.08,311499,1993.0,eng,0,0.0,0,faible
13147,"Honeymoon (Honeymoon, #1)","James Patterson, Howard Roughan",3.81,30756,2005.0,eng,0,0.0,0,faible
13148,"Kiss the Girls (Alex Cross, #2)",James Patterson,3.93,274639,1995.0,eng,0,0.0,0,faible
13151,"London Bridges (Alex Cross, #10)",James Patterson,3.92,32455,2004.0,en-US,0,0.0,0,faible
13152,"The Angel Experiment (Maximum Ride, #1)",James Patterson,4.08,172302,2005.0,eng,0,0.0,0,faible
13153,Hide and Seek,James Patterson,4.1,53038,1995.0,en-US,0,0.0,0,faible
13157,The Jester,"James Patterson, Andrew Gross",3.79,15313,2003.0,en-GB,0,0.0,0,faible
13162,"When the Wind Blows (When the Wind Blows, #1)",James Patterson,3.92,39948,1998.0,eng,0,0.0,0,faible
13168,"Runaway Ralph (Ralph S. Mouse, #2)",Beverly Cleary,3.95,16845,1970.0,,0,0.0,0,faible
13214,I Know Why the Caged Bird Sings,Maya Angelou,4.19,270859,1969.0,en-US,0,0.0,0,faible
13235,The Complete Stories and Poems,Lewis Carroll,4.34,23390,1884.0,,0,0.0,0,faible
13258,What Was She Thinking? [Notes on a Scandal],Zoë Heller,3.69,11774,2003.0,eng,0,0.0,0,faible
13270,Poetics,"Aristotle, Malcolm Heath",3.81,10347,-335.0,eng,0,0.0,0,faible
13350,"Eragon & Eldest (Inheritance, #1-2)",Christopher Paolini,4.27,21181,2005.0,,0,0.0,0,faible
13360,Battlefield of the Mind: Winning the Battle in Your Mind,Joyce Meyer,4.33,26898,1995.0,en-US,0,0.0,0,faible
13374,A Complicated Kindness,Miriam Toews,3.64,13981,2004.0,en-US,0,0.0,0,faible
13376,"The House of the Scorpion (Matteo Alacran, #1)",Nancy Farmer,4.1,61613,2002.0,eng,0,0.0,0,faible
13440,Skeleton Crew,Stephen King,3.93,82320,1985.0,eng,0,0.0,0,faible
13451,Storm of the Century: An Original Screenplay,Stephen King,3.86,14629,1999.0,,0,0.0,0,faible
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,4.45,1319204,1996.0,eng,0,0.0,0,faible
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,4.1,428186,2005.0,en-US,0,0.0,0,faible
13501,"The Hedge Knight (The Hedge Knight Graphic Novels, #1)","Ben Avery, Mike S. Miller, George R.R. Martin",4.11,12192,1998.0,eng,0,0.0,0,faible
13521,"Son of a Witch (The Wicked Years, #2)","Gregory Maguire, Douglas Smith",3.45,48982,2004.0,eng,0,0.0,0,faible
13529,March,Geraldine Brooks,3.73,43737,2004.0,en-US,0,0.0,0,faible
13570,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 01","CLAMP, Anthony Gerard",4.12,34661,2004.0,eng,0,0.0,0,faible
13614,"Death Note, Vol. 8: Target (Death Note, #8)","Tsugumi Ohba, Takeshi Obata",4.27,14494,2005.0,eng,0,0.0,0,faible
13615,"Death Note, Vol. 1: Boredom (Death Note, #1)","Tsugumi Ohba, Takeshi Obata",4.42,139501,2004.0,eng,0,0.0,0,faible
13616,"Death Note, Vol. 4: Love (Death Note, #4)","Tsugumi Ohba, Takeshi Obata",4.38,16819,2004.0,eng,0,0.0,0,faible
13617,"Death Note, Vol. 5: Whiteout (Death Note, #5)","Tsugumi Ohba, Takeshi Obata",4.35,15786,2005.0,eng,0,0.0,0,faible
13618,"Death Note, Vol. 3: Hard Run (Death Note, #3)","Tsugumi Ohba, Takeshi Obata",4.42,18012,2004.0,eng,0,0.0,0,faible
13619,"Death Note, Vol. 2: Confluence (Death Note, #2)","Tsugumi Ohba, Takeshi Obata",4.42,20177,2004.0,eng,0,0.0,0,faible
13620,"Death Note, Vol. 6: Give-and-Take (Death Note, #6)","Tsugumi Ohba, Takeshi Obata",4.39,14986,2005.0,eng,0,0.0,0,faible
13621,"Death Note, Vol. 7: Zero (Death Note, #7)","Tsugumi Ohba, Takeshi Obata",4.41,14480,2005.0,,0,0.0,0,faible
13642,"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,3.99,155042,1968.0,en-US,0,0.0,0,faible
13651,The Dispossessed,Ursula K. Le Guin,4.18,46660,1974.0,eng,0,0.0,0,faible
13658,"The Other Wind (Earthsea Cycle, #6)",Ursula K. Le Guin,4.06,11325,2001.0,en-GB,0,0.0,0,faible
13659,"Tales from Earthsea (Earthsea Cycle, #5)",Ursula K. Le Guin,4.0,11530,2001.0,eng,0,0.0,0,faible
13661,"Tehanu (Earthsea Cycle, #4)",Ursula K. Le Guin,3.89,19503,1990.0,eng,0,0.0,0,faible
13662,"The Tombs of Atuan (Earthsea Cycle, #2)",Ursula K. Le Guin,4.07,61457,1970.0,eng,0,0.0,0,faible
13667,"The Farthest Shore (Earthsea Cycle, #3)",Ursula K. Le Guin,4.11,65626,1972.0,,0,0.0,0,faible
13747,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen: How One Girl Risked Her Marriage, Her Job, and Her Sanity to Master the Art of Living",Julie Powell,3.67,121373,2005.0,eng,0,0.0,0,faible
13809,"Exile's Return (Conclave of Shadows, #3)",Raymond E. Feist,4.0,10840,2004.0,,0,0.0,0,faible
13810,"Magician: Master (The Riftwar Saga, #2)",Raymond E. Feist,4.25,53878,1982.0,en-US,0,0.0,0,faible
13811,"Talon of the Silver Hawk (Conclave of Shadows, #1)",Raymond E. Feist,4.01,13120,2002.0,eng,0,0.0,0,faible
13812,"Magician: Apprentice (The Riftwar Saga, #1)",Raymond E. Feist,4.17,62432,1982.0,en-US,0,0.0,0,faible
13813,"A Darkness At Sethanon (The Riftwar Saga, #4)",Raymond E. Feist,4.17,45104,1986.0,en-GB,0,0.0,0,faible
13815,"Servant of the Empire (The Empire Trilogy, #2)","Raymond E. Feist, Janny Wurts",4.27,20016,1990.0,eng,0,0.0,0,faible
13817,"Shards of a Broken Crown (The Serpentwar Saga, #4)",Raymond E. Feist,3.99,16227,1998.0,,0,0.0,0,faible
13821,Lord of Light,"Roger Zelazny, Sönmez Güven",4.1,20227,1967.0,en-US,0,0.0,0,faible
13829,"Terrier (Beka Cooper, #1)",Tamora Pierce,4.16,48028,2006.0,eng,0,0.0,0,faible
13830,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",Tamora Pierce,4.2,53413,1986.0,en-US,0,0.0,0,faible
13831,"Alanna: The First Adventure (Song of the Lioness, #1)",Tamora Pierce,4.27,85699,1983.0,en-US,0,0.0,0,faible
13833,"Emperor Mage (Immortals, #3)",Tamora Pierce,4.3,44115,1994.0,en-US,0,0.0,0,faible
13834,"The Realms of the Gods (Immortals, #4)",Tamora Pierce,4.32,41233,1996.0,en-US,0,0.0,0,faible
13835,"In the Hand of the Goddess (Song of the Lioness, #2)",Tamora Pierce,4.25,66382,1984.0,eng,0,0.0,0,faible
13836,"Wild Magic (Immortals, #1)",Tamora Pierce,4.32,52165,1992.0,en-US,0,0.0,0,faible
13837,"Lioness Rampant (Song of the Lioness, #4)",Tamora Pierce,4.28,65027,1988.0,en-US,0,0.0,0,faible
13839,The Botany of Desire: A Plant's-Eye View of the World,Michael Pollan,4.05,37200,2001.0,en-CA,0,0.0,0,faible
