book_id,goodreads_book_id,best_book_id,work_id,title,authors,original_publication_year,catalog_average_rating,catalog_ratings_count,work_ratings_count,work_text_reviews_count,spark_ratings_count,spark_distinct_users_count,spark_average_rating,spark_to_read_count,spark_to_read_users_count,spark_popularity_score
9532302,"",9532302,14418429,"The Last Werewolf (The Last Werewolf, #1)",Glen Duncan,2011.0,3.47,10986,13300,2341,0,0,0.0,0,0,0.0
11942408,"",11942408,16903753,شاب كشك في رحلة البحث عن الجادون,عمرو سلامة,2011.0,3.66,8128,8128,846,0,0,0.0,0,0,0.0
16042305,"",16042305,21819093,Love Left Behind,S.H. Kolee,2012.0,4.0,15967,16540,700,0,0,0.0,0,0,0.0
12075886,"",12075886,17043623,Keep Holding On,Susane Colasanti,2012.0,3.85,11397,11697,924,0,0,0.0,0,0,0.0
24902492,"",24902492,25756743,Ruby,Cynthia Bond,2014.0,3.63,6749,9807,1975,0,0,0.0,0,0,0.0
25387202,"",25387202,45137868,The Force Awakens (Star Wars),"Alan Dean Foster, Lawrence Kasdan, J.J. Abrams, Michael Arndt",2015.0,3.73,7514,10893,1763,0,0,0.0,0,0,0.0
161275,"",161275,155647,Superman: Whatever Happened to the Man of Tomorrow?,"Alan Moore, Curt Swan, George Pérez, Kurt Schaffenberger",1985.0,4.14,10472,10501,157,0,0,0.0,0,0,0.0
12448,"",12448,1156378,"Look Homeward, Angel",Thomas Wolfe,1929.0,3.94,9630,10430,716,0,0,0.0,0,0,0.0
28700,"",28700,941585,Falling Man,"Don DeLillo, محمدصادق رئیسی",2007.0,3.2,9081,10399,1207,0,0,0.0,0,0,0.0
199531,"",199531,1483450,Daisy Fay and the Miracle Man,Fannie Flagg,1981.0,3.94,10292,11725,872,0,0,0.0,0,0,0.0
22840421,"",22840421,42397220,"My Lady Jane (The Lady Janies, #1)","Cynthia Hand, Brodi Ashton, Jodi Meadows",2016.0,4.12,12794,15433,4228,0,0,0.0,0,0,0.0
75162,"",75162,1949545,Soul on Ice,Eldridge Cleaver,1968.0,3.95,10123,10285,268,0,0,0.0,0,0,0.0
22411,"",22411,1065728,"Invisible Prey (Lucas Davenport, #17)",John Sandford,2007.0,4.11,11162,12519,499,0,0,0.0,0,0,0.0
82553,"",82553,79699,"The Night Is for Hunting (Tomorrow, #6)",John Marsden,1998.0,4.15,10908,12132,256,0,0,0.0,0,0,0.0
20252,"",20252,705991,House Corrino (Prelude to Dune #3),"Brian Herbert, Kevin J. Anderson",2001.0,3.64,10682,11947,179,0,0,0.0,0,0,0.0
6542645,"",6542645,6734901,"Fantasy in Death (In Death, #30)",J.D. Robb,2010.0,4.25,14244,16368,884,0,0,0.0,0,0,0.0
772976,"",772976,759027,Frida Kahlo: 1907-1954 Pain and Passion,Andrea Kettenmann,2001.0,4.15,8260,8401,57,0,0,0.0,0,0,0.0
94669,"",94669,25128285,The Mistress of Spices,Chitra Banerjee Divakaruni,1997.0,3.48,9263,10598,822,0,0,0.0,0,0,0.0
95660,"",95660,3313248,"The Pretty Committee Strikes Back (The Clique, #5)",Lisi Harrison,2006.0,3.84,12307,12480,521,0,0,0.0,0,0,0.0
15761241,"",15761241,21461918,"The Wild Ones (The Wild Ones, #1)",M. Leighton,2012.0,3.94,16160,16900,877,0,0,0.0,0,0,0.0
17934655,"",17934655,25142547,The Empathy Exams: Essays,Leslie Jamison,2014.0,3.62,9280,9744,1256,0,0,0.0,0,0,0.0
9018370,"",9018370,13895892,"The Walking Dead, Vol. 13: Too Far Gone","Robert Kirkman, Charlie Adlard, Cliff Rathburn",2010.0,4.23,11521,12070,450,0,0,0.0,0,0,0.0
68985,"",68985,66847,"The Power of Full Engagement: Managing Energy, Not Time, Is the Key to High Performance and Personal Renewal","Jim Loehr, Tony Schwartz",2003.0,4.03,8437,9136,446,0,0,0.0,0,0,0.0
23014603,"",23014603,42580742,Those Girls,Chevy Stevens,2015.0,3.85,10253,11885,1695,0,0,0.0,0,0,0.0
158446,"",158446,2125579,Captain Blood,Rafael Sabatini,1922.0,4.16,9714,11354,629,0,0,0.0,0,0,0.0
13431827,"",13431827,18926221,"The Remaining (The Remaining, #1)",D.J. Molles,2012.0,4.08,8306,9292,686,0,0,0.0,0,0,0.0
23012475,"",23012475,42578930,The Knockoff,"Lucy Sykes, Jo Piazza",2015.0,3.63,7861,9832,1341,0,0,0.0,0,0,0.0
109509,"",109509,3003265,The Afghan,Frederick Forsyth,2006.0,3.64,7792,9012,503,0,0,0.0,0,0,0.0
1350249,"",1350249,40728295,The Lion King (Disney's Wonderful World of Reading),Justine Korman Fontes,1994.0,4.48,9247,9340,34,0,0,0.0,0,0,0.0
245700,"",245700,238058,The Art of Amy Brown,"Amy Brown, Charles  de Lint",2003.0,4.04,8637,8721,43,0,0,0.0,0,0,0.0
22749750,"",22749750,42295144,The Turner House,Angela Flournoy,2015.0,3.64,8645,10660,1493,0,0,0.0,0,0,0.0
784222,"",784222,770224,"Vampire Knight, Vol. 3 (Vampire Knight, #3)","Matsuri Hino, Tomo Kimura",2006.0,4.27,13327,13559,241,0,0,0.0,0,0,0.0
90420,"",90420,87264,Copper Sun,Sharon M. Draper,2006.0,4.3,9795,10251,1392,0,0,0.0,0,0,0.0
11721314,"",11721314,16669543,Meant to Be,Lauren Morrill,2012.0,3.72,13803,14588,1974,0,0,0.0,0,0,0.0
18367581,"",18367581,25974633,Afterworlds (Afterworlds #1),Scott Westerfeld,2014.0,3.72,13813,15054,2727,0,0,0.0,0,0,0.0
481335,"",481335,442738,The Vision,Dean Koontz,1977.0,3.79,10682,11444,246,0,0,0.0,0,0,0.0
18680106,"",18680106,24034716,"Hard as It Gets (Hard Ink, #1)",Laura Kaye,2013.0,4.01,12205,15117,1428,0,0,0.0,0,0,0.0
25912358,"",25912358,45800086,A Thousand Boy Kisses,Tillie Cole,2016.0,4.29,10586,13885,3018,0,0,0.0,0,0,0.0
5053547,"",5053547,5120159,"Trouble in Mudbug (Ghost-in-Law, #1)",Jana Deleon,2009.0,3.92,6249,11302,872,0,0,0.0,0,0,0.0
99713,"",99713,1101090,A Coney Island of the Mind,Lawrence Ferlinghetti,1958.0,4.16,9376,9445,297,0,0,0.0,0,0,0.0
61266,"",61266,59587,Novecento. Un monologo,Alessandro Baricco,1994.0,4.19,9991,11676,575,0,0,0.0,0,0,0.0
22062202,"",22062202,41392342,"Marked in Flesh (The Others, #4)",Anne Bishop,2016.0,4.31,11056,13823,1628,0,0,0.0,0,0,0.0
31975,"",31975,32190,"Astonishing X-Men, Volume 2: Dangerous","Joss Whedon, John Cassaday",2005.0,4.19,9796,10006,261,0,0,0.0,0,0,0.0
92918,"",92918,2960496,"Krondor: The Betrayal (The Riftwar Legacy, #1)",Raymond E. Feist,1998.0,3.81,10631,11472,128,0,0,0.0,0,0,0.0
162332,"",162332,880874,The Sailor Who Fell from Grace with the Sea,"Yukio Mishima, John Nathan",1963.0,3.89,8810,10541,755,0,0,0.0,0,0,0.0
101094,"",101094,1198275,The Famished Road,Ben Okri,1991.0,3.73,8251,8875,586,0,0,0.0,0,0,0.0
13616278,"",13616278,19217996,"The Red Knight (The Traitor Son Cycle, #1)",Miles  Cameron,2012.0,4.12,8556,10102,742,0,0,0.0,0,0,0.0
6148028,"",6148028,6171458,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,2009.0,4.3,1831039,1988079,88538,0,0,0.0,0,0,0.0
18135,"",18135,3349450,Romeo and Juliet,"William Shakespeare, Robert           Jackson",1595.0,3.73,1628519,1672889,14778,0,0,0.0,0,0,0.0
14050,"",18619684,2153746,The Time Traveler's Wife,Audrey Niffenegger,2003.0,3.95,746287,1308667,43382,0,0,0.0,0,0,0.0
113436,"",113436,3178011,"Eragon (The Inheritance Cycle, #1)",Christopher Paolini,2002.0,3.86,1104021,1125231,18280,0,0,0.0,0,0,0.0
1162543,"",1162543,2960529,"Breaking Dawn (Twilight, #4)",Stephenie Meyer,2008.0,3.7,1070245,1107709,44550,0,0,0.0,0,0,0.0
22628,"",22628,2236198,The Perks of Being a Wallflower,Stephen Chbosky,1999.0,4.21,888806,954905,47116,0,0,0.0,0,0,0.0
11735983,"",11735983,15524542,"Insurgent (Divergent, #2)",Veronica Roth,2012.0,4.07,836362,947338,55873,0,0,0.0,0,0,0.0
157993,"",157993,2180358,The Little Prince,"Antoine de Saint-Exupéry, Richard Howard, Dom Marcos Barbosa, Melina Karakosta",1946.0,4.28,738757,859286,24537,0,0,0.0,0,0,0.0
32542,"",32542,1804929,A Time to Kill,John Grisham,1989.0,4.03,597775,608824,4239,0,0,0.0,0,0,0.0
168668,"",168668,814330,Catch-22,Joseph Heller,1961.0,3.98,563265,582515,13734,0,0,0.0,0,0,0.0
42156,"",42156,1789440,"Something Borrowed (Darcy & Rachel, #1)",Emily Giffin,2004.0,3.83,403601,435189,11567,0,0,0.0,0,0,0.0
23772,"",23772,86934,Green Eggs and Ham,"Dr. Seuss, לאה נאור",1960.0,4.29,457475,461041,7370,0,0,0.0,0,0,0.0
18342,"",830502,150259,It,Stephen King,1986.0,4.18,292592,479381,11698,0,0,0.0,0,0,0.0
252577,"",252577,2883783,"Angela's Ashes (Frank McCourt, #1)",Frank McCourt,1996.0,4.07,392103,419746,9798,0,0,0.0,0,0,0.0
52036,"",52036,4840290,Siddhartha,"Hermann Hesse, Hilda Rosner",1922.0,3.99,372099,418653,11518,0,0,0.0,0,0,0.0
9361589,"",9361589,14245059,The Night Circus,Erin Morgenstern,2011.0,4.03,429543,474826,54008,0,0,0.0,0,0,0.0
3228917,"",3228917,3364437,Outliers: The Story of Success,Malcolm Gladwell,2008.0,4.11,353011,369126,19383,0,0,0.0,0,0,0.0
6339664,"",6339664,6525609,"Hush, Hush (Hush, Hush, #1)",Becca Fitzpatrick,2009.0,4.0,448166,461802,21871,0,0,0.0,0,0,0.0
13572249,"",20448515,18973111,"Bared to You (Crossfire, #1)",Sylvia Day,2012.0,4.19,222678,386136,16748,0,0,0.0,0,0,0.0
11127,"",11127,781271,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)","C.S. Lewis, Pauline Baynes",1956.0,4.24,376385,401676,8871,0,0,0.0,0,0,0.0
249747,"",249747,1334778,"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,2001.0,3.82,386923,399165,8384,0,0,0.0,0,0,0.0
30183,"",30183,30573,"Marked (House of Night, #1)","P.C. Cast, Kristin Cast",2007.0,3.79,360044,371020,12870,0,0,0.0,0,0,0.0
7631105,"",7631105,6574198,"The Scorch Trials (Maze Runner, #2)",James Dashner,2010.0,3.93,305643,346307,23058,0,0,0.0,0,0,0.0
24337,"",24337,2485462,Ella Enchanted,Gail Carson Levine,1997.0,3.97,339117,345749,8534,0,0,0.0,0,0,0.0
17061,"",17061,2834844,Coraline,Neil Gaiman,2002.0,4.03,316379,343630,13905,0,0,0.0,0,0,0.0
10335308,"",10335308,15237902,Is Everyone Hanging Out Without Me? (And Other Concerns),Mindy Kaling,2011.0,3.84,290674,312931,19397,0,0,0.0,0,0,0.0
227711,"",227711,1191096,I Know This Much Is True,Wally Lamb,1998.0,4.17,246917,257608,7775,0,0,0.0,0,0,0.0
14748,"",14748,2796838,"Good in Bed (Cannie Shapiro, #1)",Jennifer Weiner,2001.0,3.7,248804,252305,5500,0,0,0.0,0,0,0.0
13497818,"",13497818,19926990,The Casual Vacancy,J.K. Rowling,2012.0,3.28,231835,254461,28751,0,0,0.0,0,0,0.0
236093,"",236093,1993810,"The Wonderful Wizard of Oz (Oz, #1)","L. Frank Baum, W.W. Denslow",1900.0,3.98,247521,279400,8866,0,0,0.0,0,0,0.0
14995,"",14995,4574034,"Odd Thomas (Odd Thomas, #1)",Dean Koontz,2003.0,3.94,205986,213895,6357,0,0,0.0,0,0,0.0
2282133,"",2282133,6651004,"Frostbite (Vampire Academy, #2)",Richelle Mead,2008.0,4.3,256745,270065,10056,0,0,0.0,0,0,0.0
68428,"",68428,66322,"The Final Empire (Mistborn, #1)",Brandon Sanderson,2006.0,4.43,208944,238993,16276,0,0,0.0,0,0,0.0
10799,"",10799,4652599,A Farewell to Arms,Ernest Hemingway,1929.0,3.79,186613,207523,7249,0,0,0.0,0,0,0.0
627206,"",627206,1763052,The New Drawing on the Right Side of the Brain,Betty Edwards,1979.0,3.84,218264,224450,591,0,0,0.0,0,0,0.0
3975774,"",3975774,4021549,"Evermore (The Immortals, #1)",Alyson Noel,2009.0,3.59,230031,235704,9228,0,0,0.0,0,0,0.0
6479259,"",6479259,6670482,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,2010.0,4.37,224247,235076,8030,0,0,0.0,0,0,0.0
5996153,"",5996153,6651007,"Blood Promise (Vampire Academy, #4)",Richelle Mead,2009.0,4.35,231853,244376,8782,0,0,0.0,0,0,0.0
6469165,"",6469165,6659752,What Alice Forgot,Liane Moriarty,2009.0,4.05,165704,205778,17382,0,0,0.0,0,0,0.0
10692,"",10692,3061272,The Historian,Elizabeth Kostova,2005.0,3.77,190473,207529,14252,0,0,0.0,0,0,0.0
14758,"",14758,964332,In Her Shoes,Jennifer Weiner,2002.0,3.78,167400,174338,2513,0,0,0.0,0,0,0.0
28676,"",28676,2270060,American Psycho,Bret Easton Ellis,1991.0,3.81,166083,177109,7669,0,0,0.0,0,0,0.0
561909,"",561909,878114,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",1971.0,4.42,171384,178722,7801,0,0,0.0,0,0,0.0
17231,"",17231,2113743,"Darkly Dreaming Dexter (Dexter, #1)",Jeff Lindsay,2004.0,3.89,150055,157862,5656,0,0,0.0,0,0,0.0
24817626,"",24817626,44458285,Go Set a Watchman,Harper Lee,2015.0,3.31,138669,164828,24535,0,0,0.0,0,0,0.0
1044355,"",1044355,3255908,When You Are Engulfed in Flames,David Sedaris,2008.0,4.04,150898,156976,9013,0,0,0.0,0,0,0.0
144974,"",144974,1602074,The Velveteen Rabbit,"Margery Williams Bianco, William   Nicholson",1922.0,4.29,173469,186686,2714,0,0,0.0,0,0,0.0
15790842,"",15790842,21443207,Life After Life,Kate Atkinson,2013.0,3.74,138454,158661,20822,0,0,0.0,0,0,0.0
117251,"",117251,112914,"Hamlet: Screenplay, Introduction And Film Diary","Kenneth Branagh, William Shakespeare",1996.0,4.12,156869,156873,194,0,0,0.0,0,0,0.0
10956,"",10956,812415,The Virgin Suicides,Jeffrey Eugenides,1993.0,3.83,159249,179190,7547,0,0,0.0,0,0,0.0
222078,"",222078,215065,The Story of Art,E.H. Gombrich,1950.0,3.83,164708,166453,470,0,0,0.0,0,0,0.0
7740152,"",7740152,7380161,"Torment (Fallen, #2)",Lauren Kate,2010.0,3.89,174393,181384,7245,0,0,0.0,0,0,0.0
2767793,"",2767793,2793516,"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,2008.0,4.46,143622,161085,9111,0,0,0.0,0,0,0.0
40173,"",40173,2270522,"Are You There, Vodka? It's Me, Chelsea",Chelsea Handler,2007.0,3.85,127096,135734,6724,0,0,0.0,0,0,0.0
71728,"",71728,1743336,Jonathan Livingston Seagull,"Richard Bach, Russell Munson",1970.0,3.8,133728,150767,5501,0,0,0.0,0,0,0.0
3407877,"",3407877,3448086,The Forgotten Garden,Kate Morton,2008.0,4.12,138377,157088,15953,0,0,0.0,0,0,0.0
84369,"",84369,1059917,"The Last Battle (Chronicles of Narnia, #7)",C.S. Lewis,1956.0,4.02,158701,174641,4156,0,0,0.0,0,0,0.0
1326258,"",1326258,1315683,"Chosen (House of Night, #3)","P.C. Cast, Kristin Cast",2008.0,3.9,180961,188550,4013,0,0,0.0,0,0,0.0
10357575,"",10357575,18160093,1Q84,"Haruki Murakami, Jay Rubin, Philip Gabriel",2009.0,3.89,125195,138691,13779,0,0,0.0,0,0,0.0
46677,"",46677,1086647,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Judith Viorst, Ray Cruz",1972.0,4.22,146073,147047,2213,0,0,0.0,0,0,0.0
6690798,"",6690798,2802546,"The Passage (The Passage, #1)",Justin Cronin,2010.0,4.04,126993,145772,16506,0,0,0.0,0,0,0.0
5664985,"",5664985,5836517,Along for the Ride,Sarah Dessen,2009.0,4.08,151721,156330,6238,0,0,0.0,0,0,0.0
1472878,"",1472878,1463850,"Firefly Lane (Firefly Lane, #1)",Kristin Hannah,2008.0,4.04,121966,131124,11137,0,0,0.0,0,0,0.0
13747,"",13747,3338312,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen: How One Girl Risked Her Marriage, Her Job, and Her Sanity to Master the Art of Living",Julie Powell,2005.0,3.67,121373,129563,7434,0,0,0.0,0,0,0.0
764347,"",764347,750423,"Unwind (Unwind, #1)",Neal Shusterman,2007.0,4.18,143892,152643,15376,0,0,0.0,0,0,0.0
10988,"",10988,3123704,"Drums of Autumn (Outlander, #4)",Diana Gabaldon,1996.0,4.34,123736,145728,5743,0,0,0.0,0,0,0.0
29800,"",29800,30220,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",Bryan Lee O'Malley,2004.0,4.18,126864,130847,3118,0,0,0.0,0,0,0.0
6644117,"",6644117,6838626,"The Iron King (The Iron Fey, #1)",Julie Kagawa,2010.0,3.92,158063,163118,10506,0,0,0.0,0,0,0.0
23754,"",23754,1228437,Preludes & Nocturnes (The Sandman #1),"Neil Gaiman, Sam Kieth, Mike Dringenberg, Malcolm Jones III, Todd Klein, Karen  Berger",1989.0,4.3,122540,138525,4388,0,0,0.0,0,0,0.0
341879,"",341879,332242,Just Kids,Patti Smith,2010.0,4.14,106542,117400,8415,0,0,0.0,0,0,0.0
567616,"",567616,347606,The Art Book,Phaidon Press,1997.0,3.79,102746,102988,192,0,0,0.0,0,0,0.0
30120,"",30120,2501867,Falling Up,Shel Silverstein,1996.0,4.33,111779,114990,1281,0,0,0.0,0,0,0.0
11570,"",11570,643924,Dreamcatcher,"Stephen King, William Olivier Desmond",2001.0,3.59,115855,122599,1856,0,0,0.0,0,0,0.0
16902,"",16902,2361393,Walden,Henry David Thoreau,1854.0,3.79,108062,120653,3620,0,0,0.0,0,0,0.0
28921,"",28921,3333111,The Remains of the Day,Kazuo Ishiguro,1989.0,4.1,105892,121763,7455,0,0,0.0,0,0,0.0
42900,"",42900,1214837,"Lover Awakened (Black Dagger Brotherhood, #3)",J.R. Ward,2006.0,4.45,134249,142754,5926,0,0,0.0,0,0,0.0
16096824,"",16096824,21905102,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Sarah J. Maas,2015.0,4.29,167848,188723,25463,0,0,0.0,0,0,0.0
11989,"",11989,2058116,The Plague,"Albert Camus, Stuart Gilbert",1947.0,3.97,95803,111823,3494,0,0,0.0,0,0,0.0
41681,"",41681,1253187,The Jungle,"Upton Sinclair, Earl Lee, Kathleen DeGrave",1906.0,3.72,97468,109522,4750,0,0,0.0,0,0,0.0
2800905,"",2800905,2451397,"The Summoning (Darkest Powers, #1)",Kelley Armstrong,2008.0,4.03,132285,136832,5830,0,0,0.0,0,0,0.0
10909,"",10909,2532689,The Tenth Circle,Jodi Picoult,2006.0,3.48,99170,103155,5101,0,0,0.0,0,0,0.0
51964,"",51964,50700,"Old Man's War (Old Man's War, #1)",John Scalzi,2005.0,4.23,97653,109133,6878,0,0,0.0,0,0,0.0
21611,"",21611,423,"The Forever War (The Forever War, #1)",Joe Haldeman,1974.0,4.15,87636,101775,4340,0,0,0.0,0,0,0.0
17675462,"",17675462,18970934,"The Raven Boys (The Raven Cycle, #1)",Maggie Stiefvater,2012.0,4.05,121727,159696,20296,0,0,0.0,0,0,0.0
18693716,"",18693716,25570700,One Plus One,Jojo Moyes,2014.0,3.94,87412,105933,9884,0,0,0.0,0,0,0.0
13089710,"",13089710,18261314,"The Kill Order (Maze Runner, #0.5)",James Dashner,2012.0,3.69,96568,109441,8219,0,0,0.0,0,0,0.0
13895,"",13895,588034,"The Fires of Heaven (Wheel of Time, #5)",Robert Jordan,1993.0,4.13,93227,104317,1864,0,0,0.0,0,0,0.0
22283,"",7076703,1602338,Survivor,Chuck Palahniuk,1999.0,3.93,49551,88231,3078,0,0,0.0,0,0,0.0
19089,"",19089,1461747,Middlemarch,"George Eliot, Michel Faber",1871.0,3.93,95995,107160,5292,0,0,0.0,0,0,0.0
13496084,"",19390926,19038910,"Point of Retreat (Slammed, #2)",Colleen Hoover,2012.0,4.3,109344,124145,8186,0,0,0.0,0,0,0.0
32829,"",32829,1924715,"Journey to the Center of the Earth (Extraordinary Voyages, #3)",Jules Verne,1864.0,3.84,89410,111100,3483,0,0,0.0,0,0,0.0
6398634,"",6398634,6587328,"The Happiness Project: Or Why I Spent a Year Trying to Sing in the Morning, Clean My Closets, Fight Right, Read Aristotle, and Generally Have More Fun",Gretchen Rubin,2009.0,3.57,94456,102878,10295,0,0,0.0,0,0,0.0
105992,"",105992,1077715,Helter Skelter: The True Story of the Manson Murders,"Vincent Bugliosi, Curt Gentry",1974.0,4.0,92158,94919,2510,0,0,0.0,0,0,0.0
25489625,"",25489625,44848425,Between the World and Me,Ta-Nehisi Coates,2015.0,4.4,74218,102946,13113,0,0,0.0,0,0,0.0
540020,"",540020,1792180,The Day of the Jackal,Frederick Forsyth,1971.0,4.25,85883,89606,1439,0,0,0.0,0,0,0.0
8909152,"",8909152,13785503,Attachments,Rainbow Rowell,2011.0,3.95,105414,119865,16114,0,0,0.0,0,0,0.0
8659601,"",8659601,13530989,"The Power of Six (Lorien Legacies, #2)",Pittacus Lore,2011.0,4.17,97938,105723,5790,0,0,0.0,0,0,0.0
1379961,"",1379961,3020568,People of the Book,Geraldine Brooks,2008.0,4.0,95796,101619,9936,0,0,0.0,0,0,0.0
13508607,"",13508607,19060869,The Secret Keeper,Kate Morton,2012.0,4.13,89460,100731,11877,0,0,0.0,0,0,0.0
32263,"",32263,2674805,"The Surgeon (Rizzoli & Isles, #1)",Tess Gerritsen,2001.0,4.1,89468,98297,3212,0,0,0.0,0,0,0.0
10996342,"",10996342,15915002,The Art of Fielding,Chad Harbach,2011.0,3.99,81712,89228,9610,0,0,0.0,0,0,0.0
33512,"",33512,527677,One Thousand White Women: The Journals of May Dodd (One Thousand White Women#1),Jim Fergus,1998.0,3.88,84367,89675,7065,0,0,0.0,0,0,0.0
5821978,"",5821978,5994018,"The Summer I Turned Pretty (Summer, #1)",Jenny Han,2009.0,3.96,104730,110967,8448,0,0,0.0,0,0,0.0
13103,"",13103,2603195,"The Celestine Prophecy (Celestine Prophecy, #1)",James Redfield,1993.0,3.6,72675,77657,3229,0,0,0.0,0,0,0.0
30281,"",30281,3349934,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",Laurell K. Hamilton,1993.0,4.02,104252,115174,4842,0,0,0.0,0,0,0.0
8652190,"",8652190,7366280,"Awakened (House of Night, #8)","P.C. Cast, Kristin Cast",2011.0,4.02,101234,107548,3014,0,0,0.0,0,0,0.0
80568,"",80568,3164888,Sam's Letters to Jennifer,James Patterson,2001.0,4.15,77538,79471,2238,0,0,0.0,0,0,0.0
25644601,"",25644601,45460946,"Grey (Fifty Shades, #4)",E.L. James,2015.0,3.76,75320,104752,10218,0,0,0.0,0,0,0.0
17267,"",17267,1215780,The Great Divorce,C.S. Lewis,1945.0,4.28,75031,80763,3847,0,0,0.0,0,0,0.0
31101,"",31101,1581343,Mr. Maybe,Jane Green,1999.0,3.41,78132,79157,877,0,0,0.0,0,0,0.0
11330361,"",11330361,16258764,A Stolen Life,Jaycee Dugard,2011.0,3.89,72713,80357,6978,0,0,0.0,0,0,0.0
13890,"",13890,791214,"A Crown of Swords (Wheel of Time, #7)",Robert Jordan,1996.0,4.0,86421,93771,1517,0,0,0.0,0,0,0.0
394535,"",394535,1065465,"Blood Meridian, or the Evening Redness in the West",Cormac McCarthy,1985.0,4.18,71095,79519,7307,0,0,0.0,0,0,0.0
13440,"",13440,1814,Skeleton Crew,Stephen King,1985.0,3.93,82320,88036,1251,0,0,0.0,0,0,0.0
22206,"",22206,1311854,Lullaby,Chuck Palahniuk,2002.0,3.73,66713,76680,2586,0,0,0.0,0,0,0.0
91478,"",91478,912988,"Summer Knight (The Dresden Files, #4)",Jim Butcher,2002.0,4.3,91012,98512,3137,0,0,0.0,0,0,0.0
102920,"",102920,2415847,Understanding Comics: The Invisible Art,Scott McCloud,1993.0,3.98,77277,77953,1659,0,0,0.0,0,0,0.0
28078,"",28078,815591,The Birth of Venus,Sarah Dunant,2003.0,3.79,78129,79989,2952,0,0,0.0,0,0,0.0
13154150,"",13154150,18332367,"Attack on Titan, Vol. 1 (Attack on Titan, #1)","Hajime Isayama, Sheldon Drzka",2010.0,4.42,82565,84361,1630,0,0,0.0,0,0,0.0
156534,"",156534,151061,"Y: The Last Man, Vol. 1: Unmanned","Brian K. Vaughan, Pia Guerra, José Marzán Jr.",2003.0,4.12,81326,82315,2434,0,0,0.0,0,0,0.0
10374,"",10374,2531870,Hard-Boiled Wonderland and the End of the World,"Haruki Murakami, Alfred Birnbaum",1985.0,4.15,63764,77432,4406,0,0,0.0,0,0,0.0
824204,"",824204,258562,The Little Engine That Could,"Watty Piper, Doris Hauman, George Hauman",1930.0,4.15,82102,83488,1033,0,0,0.0,0,0,0.0
338798,"",338798,2368224,Ulysses,James Joyce,1922.0,3.74,76791,86484,5077,0,0,0.0,0,0,0.0
902715,"",902715,2116927,Before They Are Hanged (The First Law #2),Joe Abercrombie,2007.0,4.27,68865,77915,2589,0,0,0.0,0,0,0.0
55030,"",55030,3237312,Cosmos,Carl Sagan,1980.0,4.35,76440,81022,1833,0,0,0.0,0,0,0.0
22288,"",22288,1602272,Haunted,Chuck Palahniuk,2005.0,3.59,68861,72553,3775,0,0,0.0,0,0,0.0
59219,"",59219,3324421,"The Talisman (The Talisman, #1)","Stephen King, Peter Straub",1984.0,4.12,79508,87297,2350,0,0,0.0,0,0,0.0
6468666,"",6468666,6659237,"The Reckoning (Darkest Powers, #3)",Kelley Armstrong,2010.0,4.21,92922,96809,3418,0,0,0.0,0,0,0.0
334643,"",334643,2339177,"Abhorsen (Abhorsen, #3)",Garth Nix,2003.0,4.29,80740,87330,1798,0,0,0.0,0,0,0.0
13503109,"",13503109,19051762,This Is How You Lose Her,Junot Díaz,2012.0,3.75,66720,72281,6656,0,0,0.0,0,0,0.0
227265,"",227265,1041162,Ishmael:A Novel,Daniel Quinn,1992.0,3.97,63304,65968,4332,0,0,0.0,0,0,0.0
99383,"",99383,227172,"Blood Rites (The Dresden Files, #6)",Jim Butcher,2004.0,4.33,79627,86375,2307,0,0,0.0,0,0,0.0
813214,"",813214,59181,The Mist,Stephen King,1980.0,3.92,82062,83240,1440,0,0,0.0,0,0,0.0
34484,"",34484,1636629,"Small Gods (Discworld, #13)",Terry Pratchett,1992.0,4.27,72588,81526,1978,0,0,0.0,0,0,0.0
16031620,"",16031620,21801712,الفيل الأزرق,أحمد مراد,2012.0,3.8,53187,54340,5771,0,0,0.0,0,0,0.0
13136,"",13136,1835674,"2nd Chance (Women's Murder Club, #2)","James Patterson, Andrew Gross",2002.0,4.01,68834,75300,2128,0,0,0.0,0,0,0.0
