book_id,title,authors,publication_year,language_code,average_rating,ratings_count,work_ratings_count,global_popularity_score,global_popularity_level,to_read_count,tag_count,local_loan_count,local_active_loan_count,local_late_count,demand_score,recommended_stock,quantity,available_quantity,top_tags_json
2231,This Is Your Brain on Music: The Science of a Human Obsession,Daniel J. Levitin,2006,,3.86,37465,39436,24071.787740518776,faible,174,100,0,0,0,24071.787740518776,2,0,0,"[""to-read"", ""currently-reading"", ""music"", ""non-fiction"", ""science"", ""psychology"", ""nonfiction"", ""neuroscience""]"
2232,The First Phone Call from Heaven,Mitch Albom,2013,eng,3.73,38957,43318,23910.851006184093,faible,101,100,0,0,0,23910.851006184093,2,0,0,"[""to-read"", ""fiction"", ""mitch-albom"", ""favorites"", ""owned"", ""books-i-own"", ""inspirational"", ""currently-reading""]"
2233,Possible Side Effects,Augusten Burroughs,2006,en-US,3.97,38243,39653,23861.167587861244,faible,105,100,0,0,0,23861.167587861244,2,0,0,"[""to-read"", ""currently-reading"", ""memoir"", ""non-fiction"", ""humor"", ""memoirs"", ""nonfiction"", ""favorites""]"
2234,Still Life with Bread Crumbs,Anna Quindlen,2014,eng,3.63,35682,41321,23908.862699049023,faible,137,100,0,0,0,23908.862699049023,2,0,0,"[""to-read"", ""fiction"", ""romance"", ""chick-lit"", ""contemporary-fiction"", ""contemporary"", ""favorites"", ""adult-fiction""]"
2235,"The A.B.C. Murders (Hercule Poirot, #13)",Agatha Christie,1936,eng,3.97,49513,57370,24015.448324593795,faible,42,100,0,0,0,24015.448324593795,2,0,0,"[""to-read"", ""mystery"", ""agatha-christie"", ""currently-reading"", ""fiction"", ""crime"", ""classics"", ""mysteries""]"
2236,Holy Bible: New International Version,Anonymous,1909,eng,4.61,40430,45994,23324.374121532885,faible,21,100,0,0,0,23324.374121532885,2,0,0,"[""to-read"", ""currently-reading"", ""favorites"", ""religion"", ""christian"", ""non-fiction"", ""classics"", ""bible""]"
2237,"Lover Reborn (Black Dagger Brotherhood, #10)",J.R. Ward,2012,eng,4.35,57866,64189,24776.74540999424,moyenne,104,100,0,0,0,24776.74540999424,2,0,0,"[""to-read"", ""paranormal"", ""paranormal-romance"", ""vampires"", ""romance"", ""favorites"", ""black-dagger-brotherhood"", ""j-r-ward""]"
2238,"The Duke and I (Bridgertons, #1)",Julia Quinn,2000,en-US,4.11,57839,61923,24435.222234680317,moyenne,58,100,0,0,0,24435.222234680317,2,0,0,"[""to-read"", ""romance"", ""historical-romance"", ""historical"", ""favorites"", ""currently-reading"", ""historical-fiction"", ""julia-quinn""]"
2239,"Dragons of Spring Dawning (Dragonlance: Chronicles, #3)","Margaret Weis, Tracy Hickman",1985,eng,4.12,39928,44116,23098.116838874113,faible,16,100,0,0,0,23098.116838874113,2,0,0,"[""fantasy"", ""fiction"", ""favorites"", ""owned"", ""default"", ""dragons"", ""sci-fi-fantasy"", ""epic-fantasy""]"
2240,A Raisin in the Sun,Lorraine Hansberry,1959,,3.72,44237,50909,23891.734875545928,faible,55,100,0,0,0,23891.734875545928,2,0,0,"[""to-read"", ""plays"", ""classics"", ""fiction"", ""currently-reading"", ""drama"", ""school"", ""favorites""]"
2241,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,2002,eng,4.1,41505,46772,24274.73419574638,faible,148,100,0,0,0,24274.73419574638,2,0,0,"[""science-fiction"", ""sci-fi"", ""currently-reading"", ""cyberpunk"", ""fiction"", ""favorites"", ""scifi"", ""mystery""]"
2242,"The Sum of All Fears (Jack Ryan Universe, #7)",Tom Clancy,1991,,3.99,43888,46810,23418.42851061931,faible,23,100,0,0,0,23418.42851061931,2,0,0,"[""to-read"", ""fiction"", ""thriller"", ""tom-clancy"", ""currently-reading"", ""owned"", ""default"", ""clancy""]"
2243,The Good Neighbor,A.J. Banner,2015,eng,3.33,37604,38986,23453.183221998315,faible,56,100,0,0,0,23453.183221998315,2,0,0,"[""currently-reading"", ""to-read"", ""kindle"", ""fiction"", ""mystery"", ""kindle-first"", ""thriller"", ""read-in-2015""]"
2244,"Saga, Vol. 2 (Saga, #2)","Brian K. Vaughan, Fiona Staples",2013,eng,4.57,56122,58127,24161.142347489793,faible,36,100,0,0,0,24161.142347489793,2,0,0,"[""to-read"", ""graphic-novels"", ""comics"", ""graphic-novel"", ""fantasy"", ""science-fiction"", ""favorites"", ""sci-fi""]"
2245,"The Enemy (Jack Reacher, #8)",Lee Child,2004,en-US,4.15,42205,51036,23748.226172950886,faible,42,100,0,0,0,23748.226172950886,2,0,0,"[""to-read"", ""lee-child"", ""thriller"", ""fiction"", ""mystery"", ""jack-reacher"", ""crime"", ""currently-reading""]"
2246,Flash Boys: A Wall Street Revolt,Michael   Lewis,2014,eng,4.12,18379,43613,22886.558578635962,faible,72,100,0,0,0,22886.558578635962,2,0,0,"[""to-read"", ""non-fiction"", ""business"", ""finance"", ""economics"", ""currently-reading"", ""favorites"", ""history""]"
2247,The Diving Bell and the Butterfly,"Jean-Dominique Bauby, Jeremy Leggatt",1997,en-US,4.01,41037,45508,24374.88921727993,moyenne,198,100,0,0,0,24374.88921727993,2,0,0,"[""non-fiction"", ""memoir"", ""to-read"", ""biography"", ""memoirs"", ""book-club"", ""currently-reading"", ""autobiography""]"
2248,Killing Kennedy: The End of Camelot,"Bill O'Reilly, Martin Dugard",2012,eng,4.05,35799,40216,23741.12725463223,faible,93,100,0,0,0,23741.12725463223,2,0,0,"[""to-read"", ""currently-reading"", ""history"", ""non-fiction"", ""biography"", ""nonfiction"", ""historical"", ""politics""]"
2249,Rogue Lawyer,John Grisham,2015,,3.7,29156,46574,23407.94202627721,faible,66,100,0,0,0,23407.94202627721,2,0,0,"[""fiction"", ""currently-reading"", ""to-read"", ""mystery"", ""john-grisham"", ""grisham"", ""legal-thriller"", ""audio""]"
2250,The Life and Times of the Thunderbolt Kid,Bill Bryson,2006,,3.93,42680,46658,23990.667476985396,faible,81,100,0,0,0,23990.667476985396,2,0,0,"[""to-read"", ""non-fiction"", ""memoir"", ""humor"", ""biography"", ""nonfiction"", ""memoirs"", ""favorites""]"
2251,Still Missing,Chevy Stevens,2010,en-US,3.96,44223,50637,24457.39044401507,moyenne,166,100,0,0,0,24457.39044401507,2,0,0,"[""to-read"", ""currently-reading"", ""mystery"", ""fiction"", ""thriller"", ""favorites"", ""suspense"", ""book-club""]"
2252,"'Tis (Frank McCourt, #2)",Frank McCourt,1999,eng,3.66,40726,46748,23511.073322190405,faible,36,100,0,0,0,23511.073322190405,2,0,0,"[""to-read"", ""non-fiction"", ""memoir"", ""currently-reading"", ""biography"", ""memoirs"", ""nonfiction"", ""autobiography""]"
2253,1491: New Revelations of the Americas Before Columbus,Charles C. Mann,2005,eng,4.01,41815,43649,24628.930981227015,moyenne,337,100,0,0,0,24628.930981227015,2,0,0,"[""to-read"", ""history"", ""non-fiction"", ""currently-reading"", ""nonfiction"", ""anthropology"", ""favorites"", ""american-history""]"
2254,"Fairest (The Lunar Chronicles, #3.5)",Marissa Meyer,2015,eng,4.02,59545,65495,25131.138847738704,moyenne,205,100,0,0,0,25131.138847738704,2,0,0,"[""to-read"", ""young-adult"", ""fantasy"", ""favorites"", ""sci-fi"", ""ya"", ""science-fiction"", ""books-i-own""]"
2255,An Unquiet Mind: A Memoir of Moods and Madness,Kay Redfield Jamison,1995,eng,4.03,41102,44200,24200.60913327503,faible,145,100,0,0,0,24200.60913327503,2,0,0,"[""to-read"", ""currently-reading"", ""psychology"", ""non-fiction"", ""memoir"", ""nonfiction"", ""memoirs"", ""mental-health""]"
2256,Jesus Calling: Enjoying Peace in His Presence,Sarah  Young,2004,,4.54,35219,38748,23287.92452072094,faible,37,100,0,0,0,23287.92452072094,2,0,0,"[""to-read"", ""currently-reading"", ""christian"", ""favorites"", ""devotional"", ""non-fiction"", ""faith"", ""devotionals""]"
2257,Who's Afraid of Virginia Woolf?,Edward Albee,1962,eng,4.09,45045,48063,24325.525575960426,faible,129,100,0,0,0,24325.525575960426,2,0,0,"[""to-read"", ""plays"", ""drama"", ""classics"", ""favorites"", ""fiction"", ""play"", ""currently-reading""]"
2258,"The Last Wish (The Witcher, #1)",Andrzej Sapkowski,1993,eng,4.2,36262,54045,24310.083750249574,faible,171,100,0,0,0,24310.083750249574,2,0,0,"[""to-read"", ""fantasy"", ""currently-reading"", ""favorites"", ""fiction"", ""owned"", ""short-stories"", ""polish""]"
2259,Foucault's Pendulum,"Umberto Eco, William Weaver",1988,en-US,3.89,40829,48898,24269.589794433963,faible,148,100,0,0,0,24269.589794433963,2,0,0,"[""to-read"", ""currently-reading"", ""fiction"", ""favorites"", ""mystery"", ""historical-fiction"", ""owned"", ""literature""]"
2260,A Pocket for Corduroy,Don Freeman,1978,en-US,4.29,47277,47522,23159.683323085745,faible,10,100,0,0,0,23159.683323085745,2,0,0,"[""to-read"", ""picture-books"", ""childrens"", ""children-s-books"", ""children-s"", ""children"", ""kids"", ""childhood""]"
2261,"The 5th Horseman (Women's Murder Club, #5)","James Patterson, Maxine Paetro",2006,,4.03,45097,50553,23705.223725790227,faible,34,100,0,0,0,23705.223725790227,2,0,0,"[""to-read"", ""james-patterson"", ""mystery"", ""currently-reading"", ""fiction"", ""women-s-murder-club"", ""thriller"", ""crime""]"
2262,"Kushiel's Dart (Phèdre's Trilogy, #1)",Jacqueline Carey,2001,eng,4.04,52071,57278,24678.924189808557,moyenne,141,100,0,0,0,24678.924189808557,2,0,0,"[""to-read"", ""fantasy"", ""currently-reading"", ""favorites"", ""romance"", ""fiction"", ""owned"", ""series""]"
2263,"Bonhoeffer: Pastor, Martyr, Prophet, Spy",Eric Metaxas,2009,eng,4.23,35611,38613,24242.246002829008,faible,266,100,0,0,0,24242.246002829008,2,0,0,"[""to-read"", ""currently-reading"", ""non-fiction"", ""biography"", ""favorites"", ""nonfiction"", ""religion"", ""history""]"
2264,"Explosive Eighteen (Stephanie Plum, #18)",Janet Evanovich,2011,eng,3.92,52993,59894,24430.523347060214,moyenne,78,100,0,0,0,24430.523347060214,2,0,0,"[""to-read"", ""mystery"", ""janet-evanovich"", ""currently-reading"", ""fiction"", ""humor"", ""series"", ""chick-lit""]"
2265,"Lies (Gone, #3)",Michael  Grant,2010,en-US,4.09,48506,51981,24160.33155502201,faible,68,100,0,0,0,24160.33155502201,2,0,0,"[""young-adult"", ""dystopian"", ""dystopia"", ""ya"", ""sci-fi"", ""science-fiction"", ""currently-reading"", ""books-i-own""]"
2266,The Pursuit of God,A.W. Tozer,1948,,4.38,35078,40548,23531.81492754278,faible,59,100,0,0,0,23531.81492754278,2,0,0,"[""to-read"", ""christian"", ""currently-reading"", ""theology"", ""favorites"", ""non-fiction"", ""christianity"", ""christian-living""]"
2267,"The Iron Knight (The Iron Fey, #4)",Julie Kagawa,2011,eng,4.23,64066,66309,24975.460169746475,moyenne,118,100,0,0,0,24975.460169746475,2,0,0,"[""to-read"", ""favorites"", ""fantasy"", ""young-adult"", ""ya"", ""romance"", ""books-i-own"", ""faeries""]"
2268,"Maisie Dobbs (Maisie Dobbs, #1)",Jacqueline Winspear,2003,en-US,3.91,49820,54118,24617.7056194492,moyenne,156,100,0,0,0,24617.7056194492,2,0,0,"[""to-read"", ""mystery"", ""historical-fiction"", ""currently-reading"", ""fiction"", ""mysteries"", ""series"", ""historical""]"
2269,"Magician (The Riftwar Saga, #1-2)",Raymond E. Feist,1982,eng,4.32,43964,47819,23827.44851204089,faible,48,100,0,0,0,23827.44851204089,2,0,0,"[""to-read"", ""fantasy"", ""currently-reading"", ""favorites"", ""fiction"", ""owned"", ""default"", ""epic-fantasy""]"
2270,"Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood, #4)",Ann Brashares,2007,eng,3.8,56113,60415,24265.387640011588,faible,49,100,0,0,0,24265.387640011588,2,0,0,"[""to-read"", ""ya"", ""books-i-own"", ""fiction"", ""series"", ""chick-lit"", ""favorites"", ""romance""]"
2271,"Feet of Clay (Discworld, #19; City Watch, #3)",Terry Pratchett,1996,,4.26,46370,53657,23876.06385970087,faible,39,100,0,0,0,23876.06385970087,2,0,0,"[""to-read"", ""fantasy"", ""discworld"", ""fiction"", ""humor"", ""terry-pratchett"", ""humour"", ""favorites""]"
2272,"The Millennium Trilogy (Millennium Trilogy, #1-3)","Stieg Larsson, Reg Keeland",2005,eng,4.46,29944,38916,23002.758286747616,faible,31,100,0,0,0,23002.758286747616,2,0,0,"[""to-read"", ""favorites"", ""currently-reading"", ""crime"", ""fiction"", ""series"", ""mystery"", ""owned""]"
2273,The Butterfly Garden (The Collector #1),Dot Hutchison,2016,eng,4.07,53568,56042,24542.7660611812,moyenne,103,100,0,0,0,24542.7660611812,2,0,0,"[""to-read"", ""thriller"", ""mystery"", ""horror"", ""currently-reading"", ""fiction"", ""favorites"", ""kindle""]"
2274,Skinny Legs and All,Tom Robbins,1990,,4.03,32991,36509,23313.62327781704,faible,56,100,0,0,0,23313.62327781704,2,0,0,"[""to-read"", ""fiction"", ""currently-reading"", ""favorites"", ""humor"", ""literature"", ""owned"", ""tom-robbins""]"
2275,"Destined for an Early Grave (Night Huntress, #4)",Jeaniene Frost,2009,en-US,4.34,63734,67682,24542.65973054546,moyenne,47,100,0,0,0,24542.65973054546,2,0,0,"[""to-read"", ""vampires"", ""paranormal"", ""urban-fantasy"", ""favorites"", ""paranormal-romance"", ""romance"", ""fantasy""]"
2276,"In Flight (Up in the Air, #1)",R.K. Lilley,2012,eng,4.1,64984,65654,24747.396004396476,moyenne,75,100,0,0,0,24747.396004396476,2,0,0,"[""favorites"", ""romance"", ""currently-reading"", ""bdsm"", ""erotica"", ""series"", ""contemporary"", ""contemporary-romance""]"
2277,"Cross (Alex Cross, #12)",James Patterson,2006,eng,3.99,42476,46069,23712.995950141612,faible,47,100,0,0,0,23712.995950141612,2,0,0,"[""to-read"", ""james-patterson"", ""currently-reading"", ""mystery"", ""alex-cross"", ""fiction"", ""thriller"", ""crime""]"
2278,"All-American Girl (All-American Girl, #1)",Meg Cabot,2002,eng,3.73,55938,58653,23884.387263153898,faible,24,100,0,0,0,23884.387263153898,2,0,0,"[""to-read"", ""young-adult"", ""ya"", ""romance"", ""chick-lit"", ""favorites"", ""currently-reading"", ""fiction""]"
2279,Neither Here nor There: Travels in Europe,Bill Bryson,1991,en-US,3.88,42170,45390,24100.606073849816,faible,110,100,0,0,0,24100.606073849816,2,0,0,"[""to-read"", ""travel"", ""non-fiction"", ""currently-reading"", ""nonfiction"", ""humor"", ""memoir"", ""humour""]"
2280,Boy Meets Boy,David Levithan,2003,eng,3.85,48960,50739,24437.126208659494,moyenne,127,100,0,0,0,24437.126208659494,2,0,0,"[""to-read"", ""young-adult"", ""lgbt"", ""currently-reading"", ""ya"", ""romance"", ""favorites"", ""lgbtq""]"
2281,We Are Water,Wally Lamb,2013,eng,3.79,35457,42626,24161.507526705864,faible,213,100,0,0,0,24161.507526705864,2,0,0,"[""to-read"", ""currently-reading"", ""fiction"", ""book-club"", ""favorites"", ""kindle"", ""contemporary"", ""audiobooks""]"
2282,"Max (Maximum Ride, #5)",James Patterson,2009,en-US,4.07,57039,60734,24447.42363476113,moyenne,64,100,0,0,0,24447.42363476113,2,0,0,"[""to-read"", ""young-adult"", ""favorites"", ""currently-reading"", ""fantasy"", ""james-patterson"", ""maximum-ride"", ""sci-fi""]"
2283,"Halo (Halo, #1)",Alexandra Adornetto,2010,en-US,3.67,56216,58840,24827.37792725446,moyenne,163,100,0,0,0,24827.37792725446,2,0,0,"[""to-read"", ""currently-reading"", ""angels"", ""young-adult"", ""fantasy"", ""favorites"", ""romance"", ""paranormal""]"
2284,The Inheritance of Loss,Kiran Desai,2006,eng,3.41,37967,40545,24001.02900443998,faible,153,100,0,0,0,24001.02900443998,2,0,0,"[""to-read"", ""currently-reading"", ""fiction"", ""india"", ""owned"", ""book-club"", ""booker-prize"", ""historical-fiction""]"
2285,"A Darkness At Sethanon (The Riftwar Saga, #4)",Raymond E. Feist,1986,en-GB,4.17,45104,48282,23514.40382199265,faible,24,100,0,0,0,23514.40382199265,2,0,0,"[""to-read"", ""fantasy"", ""fiction"", ""currently-reading"", ""default"", ""owned"", ""favorites"", ""epic-fantasy""]"
2286,The Sorrows of Young Werther,"Johann Wolfgang von Goethe, Burton Pike",1774,eng,3.63,37293,53664,23866.0623776415,faible,74,100,0,0,0,23866.0623776415,2,0,0,"[""classics"", ""fiction"", ""to-read"", ""favorites"", ""german-literature"", ""classic"", ""literature"", ""owned""]"
2287,"At Grave's End (Night Huntress, #3)",Jeaniene Frost,2008,en-US,4.31,65397,69822,24478.6644248823,moyenne,37,100,0,0,0,24478.6644248823,2,0,0,"[""to-read"", ""vampires"", ""paranormal"", ""urban-fantasy"", ""favorites"", ""paranormal-romance"", ""romance"", ""fantasy""]"
2288,Don't Let's Go to the Dogs Tonight,Alexandra Fuller,2001,eng,3.96,39298,41866,23998.293658960116,faible,119,100,0,0,0,23998.293658960116,2,0,0,"[""to-read"", ""currently-reading"", ""memoir"", ""non-fiction"", ""nonfiction"", ""africa"", ""memoirs"", ""book-club""]"
2289,Beauty: A Retelling of the Story of Beauty and the Beast,Robin McKinley,1978,eng,4.05,54512,61236,24784.818815155188,moyenne,140,100,0,0,0,24784.818815155188,2,0,0,"[""to-read"", ""fairy-tales"", ""fantasy"", ""romance"", ""ya"", ""currently-reading"", ""retellings"", ""fairy-tale""]"
2290,Eating Animals,Jonathan Safran Foer,2009,eng,4.18,43238,47980,24491.84794062565,moyenne,196,100,0,0,0,24491.84794062565,2,0,0,"[""to-read"", ""currently-reading"", ""non-fiction"", ""food"", ""favorites"", ""nonfiction"", ""philosophy"", ""books-i-own""]"
2291,"Flyte (Septimus Heap, #2)","Angie Sage, Mark Zug",2006,en-US,3.99,54400,56604,24119.647515490175,faible,42,100,0,0,0,24119.647515490175,2,0,0,"[""to-read"", ""fantasy"", ""currently-reading"", ""young-adult"", ""favorites"", ""magic"", ""fiction"", ""series""]"
2292,ساق البامبو,"سعود السنعوسي, Saud Alsanousi",2012,ara,4.25,38969,39776,23734.524732427653,faible,73,100,0,0,0,23734.524732427653,2,0,0,"[""to-read"", ""favorites"", ""روايات"", ""novels"", ""arabic"", ""روايات-عربية"", ""owned"", ""pdf""]"
2293,"The Girl of Fire and Thorns (Fire and Thorns, #1)",Rae Carson,2011,en-US,3.81,57551,61934,25311.92224741381,moyenne,365,100,0,0,0,25311.92224741381,2,0,0,"[""to-read"", ""fantasy"", ""young-adult"", ""currently-reading"", ""ya"", ""favorites"", ""to-buy"", ""kindle""]"
2294,"Enclave (Razorland, #1)",Ann Aguirre,2011,eng,3.92,55155,58102,25188.34826043199,moyenne,342,100,0,0,0,25188.34826043199,2,0,0,"[""to-read"", ""dystopian"", ""young-adult"", ""dystopia"", ""currently-reading"", ""favorites"", ""ya"", ""zombies""]"
2295,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,"Dava Sobel, Neil Armstrong",1995,eng,3.95,38151,42215,23955.730779440953,faible,116,100,0,0,0,23955.730779440953,2,0,0,"[""to-read"", ""non-fiction"", ""science"", ""currently-reading"", ""nonfiction"", ""history"", ""biography"", ""favorites""]"
2296,"Unnatural Exposure (Kay Scarpetta, #8)",Patricia Cornwell,1997,en-GB,4.05,43531,46232,23499.30909581517,faible,28,100,0,0,0,23499.30909581517,2,0,0,"[""mystery"", ""patricia-cornwell"", ""fiction"", ""crime"", ""to-read"", ""currently-reading"", ""default"", ""thriller""]"
2297,Faust: First Part,"Johann Wolfgang von Goethe, Peter Salm",1808,eng,3.93,43276,48935,24363.779353241414,faible,154,100,0,0,0,24363.779353241414,2,0,0,"[""to-read"", ""classics"", ""currently-reading"", ""fiction"", ""plays"", ""poetry"", ""favorites"", ""german""]"
2298,Lies My Teacher Told Me,James W. Loewen,1995,eng,3.96,37903,41542,24481.063003061376,moyenne,347,100,0,0,0,24481.063003061376,2,0,0,"[""to-read"", ""nonfiction"", ""currently-reading"", ""history"", ""non-fiction"", ""education"", ""politics"", ""american-history""]"
2299,"Fool's Fate (Tawny Man, #3)",Robin Hobb,2003,,4.38,43985,48391,23742.063575428336,faible,39,100,0,0,0,23742.063575428336,2,0,0,"[""to-read"", ""fantasy"", ""favorites"", ""dragons"", ""magic"", ""epic"", ""fiction"", ""ebooks""]"
2300,"Locke & Key, Vol. 1: Welcome to Lovecraft","Joe Hill, Gabriel Rodríguez",2008,en-US,4.18,46590,50048,24437.228288294355,moyenne,137,100,0,0,0,24437.228288294355,2,0,0,"[""to-read"", ""graphic-novels"", ""horror"", ""comics"", ""graphic-novel"", ""fantasy"", ""favorites"", ""currently-reading""]"
2301,"The Ask and the Answer (Chaos Walking, #2)",Patrick Ness,2009,eng,4.2,45578,53229,24231.498835994986,faible,86,100,0,0,0,24231.498835994986,2,0,0,"[""to-read"", ""young-adult"", ""favorites"", ""currently-reading"", ""ya"", ""dystopian"", ""dystopia"", ""science-fiction""]"
